ervaring,geslacht,gewichtsklasse,naam,trainingtype,500_split,2k tijd,2k datum
0.0,M,Z,Z251,3x5x1'/1'30'r,102.0,406.7,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'30'r,100.4,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'30'r,100.8,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'30'r,98.5,414.6,2024-12-15
0.0,M,Z,Z253,3x5x1'/1'30'r,96.0,406.6,2024-12-15
0.0,M,Z,Z254,3x5x1'/1'30'r,95.9,397.2,2024-12-15
0.0,M,Z,Z254,3x5x1'/1'30'r,96.8,397.2,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'30'r,93.7,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'30'r,95.5,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'30'r,96.4,393.0,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'30'r,96.1,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'30'r,102.2,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'30'r,100.8,411.4,2024-12-15
0.0,M,Z,Z2510,3x5x1'/1'30'r,101.7,423.2,2024-12-15
0.0,M,Z,Z2510,3x5x1'/1'30'r,102.7,423.2,2024-12-15
0.0,M,Z,Z2510,3x5x1'/1'30'r,105.7,423.2,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'30'r,98.5,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'30'r,99.6,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'30'r,100.2,419.4,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'30'r,102.9,418.6,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'30'r,98.3,418.6,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'30'r,101.9,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'30'r,102.3,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'30'r,100.9,419.3,2024-12-15
0.0,M,Z,Z252,2x2000,108.1,414.6,2024-12-15
0.0,M,Z,Z252,2x2000,109.0,414.6,2024-12-15
0.0,M,Z,Z253,2x2000,105.2,406.6,2024-12-15
0.0,M,Z,Z253,2x2000,106.5,406.6,2024-12-15
0.0,M,Z,Z254,2x2000,105.3,397.2,2024-12-15
0.0,M,Z,Z254,2x2000,105.5,397.2,2024-12-15
0.0,M,Z,Z255,2x2000,105.6,393.0,2024-12-15
0.0,M,Z,Z255,2x2000,104.1,393.0,2024-12-15
0.0,M,Z,Z256,2x2000,107.3,411.4,2024-12-15
0.0,M,Z,Z256,2x2000,107.7,411.4,2024-12-15
0.0,M,Z,Z257,2x2000,110.4,420.9,2024-12-15
0.0,M,Z,Z257,2x2000,111.4,420.9,2024-12-15
0.0,M,Z,Z258,2x2000,106.7,411.8,2024-12-15
0.0,M,Z,Z258,2x2000,107.1,411.8,2024-12-15
0.0,M,L,Z259,2x2000,112.8,412.5,2024-12-15
0.0,M,L,Z259,2x2000,110.3,412.5,2024-12-15
0.0,M,Z,Z2510,2x2000,110.0,423.2,2024-12-15
0.0,M,Z,Z2510,2x2000,110.6,423.2,2024-12-15
0.0,M,Z,Z2511,2x2000,108.8,419.4,2024-12-15
0.0,M,Z,Z2511,2x2000,110.6,419.4,2024-12-15
0.0,M,L,Z2512,2x2000,110.8,418.6,2024-12-15
0.0,M,L,Z2512,2x2000,115.7,418.6,2024-12-15
0.0,M,L,Z2513,2x2000,108.8,419.3,2024-12-15
0.0,M,L,Z2513,2x2000,108.5,419.3,2024-12-15
0.0,M,Z,Z251,3x5x1'/1'r,100.2,406.7,2024-12-15
0.0,M,Z,Z251,3x5x1'/1'r,102.3,406.7,2024-12-15
0.0,M,Z,Z251,3x5x1'/1'r,101.8,406.7,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,98.2,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,100.6,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,100.5,414.6,2024-12-15
0.0,M,Z,Z253,3x5x1'/1'r,96.8,406.6,2024-12-15
0.0,M,Z,Z253,3x5x1'/1'r,96.6,406.6,2024-12-15
0.0,M,Z,Z253,3x5x1'/1'r,95.8,406.6,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,94.3,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,95.6,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,95.1,393.0,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,97.6,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,98.5,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,99.4,411.4,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,100.1,420.9,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,101.4,420.9,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,101.3,420.9,2024-12-15
0.0,M,Z,Z258,3x5x1'/1'r,97.4,411.8,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,99.5,412.5,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,101.1,412.5,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,101.3,412.5,2024-12-15
0.0,M,Z,Z2510,3x5x1'/1'r,102.5,423.2,2024-12-15
0.0,M,Z,Z2510,3x5x1'/1'r,105.9,423.2,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,99.0,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,101.1,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,101.3,419.4,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,100.1,418.6,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,103.1,418.6,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,105.0,418.6,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,102.4,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,103.4,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,101.2,419.3,2024-12-15
0.0,M,Z,Z251,2x2000,105.5,406.7,2024-12-15
0.0,M,Z,Z251,2x2000,108.1,406.7,2024-12-15
0.0,M,Z,Z252,2x2000,104.4,414.6,2024-12-15
0.0,M,Z,Z252,2x2000,111.9,414.6,2024-12-15
0.0,M,Z,Z253,2x2000,102.6,406.6,2024-12-15
0.0,M,Z,Z253,2x2000,105.3,406.6,2024-12-15
0.0,M,Z,Z255,2x2000,100.9,393.0,2024-12-15
0.0,M,Z,Z255,2x2000,102.3,393.0,2024-12-15
0.0,M,Z,Z256,2x2000,102.8,411.4,2024-12-15
0.0,M,Z,Z256,2x2000,106.7,411.4,2024-12-15
0.0,M,L,Z259,2x2000,106.6,412.5,2024-12-15
0.0,M,L,Z259,2x2000,107.5,412.5,2024-12-15
0.0,M,Z,Z2510,2x2000,108.1,423.2,2024-12-15
0.0,M,Z,Z2510,2x2000,108.4,423.2,2024-12-15
0.0,M,Z,Z2511,2x2000,106.8,419.4,2024-12-15
0.0,M,Z,Z2511,2x2000,111.4,419.4,2024-12-15
0.0,M,L,Z2512,2x2000,107.1,418.6,2024-12-15
0.0,M,L,Z2512,2x2000,110.8,418.6,2024-12-15
0.0,M,L,Z2513,2x2000,106.2,419.3,2024-12-15
0.0,M,L,Z2513,2x2000,107.6,419.3,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,96.9,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,100.8,414.6,2024-12-15
0.0,M,Z,Z252,3x5x1'/1'r,102.1,414.6,2024-12-15
0.0,M,Z,Z254,3x5x1'/1'r,95.3,397.2,2024-12-15
0.0,M,Z,Z254,3x5x1'/1'r,95.8,397.2,2024-12-15
0.0,M,Z,Z254,3x5x1'/1'r,97.4,397.2,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,93.3,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,94.0,393.0,2024-12-15
0.0,M,Z,Z255,3x5x1'/1'r,94.3,393.0,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,96.7,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,97.6,411.4,2024-12-15
0.0,M,Z,Z256,3x5x1'/1'r,96.9,411.4,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,101.5,420.9,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,104.0,420.9,2024-12-15
0.0,M,Z,Z257,3x5x1'/1'r,104.4,420.9,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,98.4,412.5,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,100.5,412.5,2024-12-15
0.0,M,L,Z259,3x5x1'/1'r,101.9,412.5,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,98.8,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,99.1,419.4,2024-12-15
0.0,M,Z,Z2511,3x5x1'/1'r,99.9,419.4,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,98.4,418.6,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,99.0,418.6,2024-12-15
0.0,M,L,Z2512,3x5x1'/1'r,101.9,418.6,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,102.4,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,102.5,419.3,2024-12-15
0.0,M,L,Z2513,3x5x1'/1'r,99.4,419.3,2024-12-15
0.0,M,Z,Z251,2x2000,104.4,406.7,2024-12-15
0.0,M,Z,Z251,2x2000,107.1,406.7,2024-12-15
0.0,M,Z,Z252,2x2000,105.9,414.6,2024-12-15
0.0,M,Z,Z252,2x2000,107.9,414.6,2024-12-15
0.0,M,Z,Z253,2x2000,103.6,406.6,2024-12-15
0.0,M,Z,Z253,2x2000,103.8,406.6,2024-12-15
0.0,M,Z,Z254,2x2000,102.8,397.2,2024-12-15
0.0,M,Z,Z254,2x2000,102.6,397.2,2024-12-15
0.0,M,Z,Z255,2x2000,101.3,393.0,2024-12-15
0.0,M,Z,Z255,2x2000,100.9,393.0,2024-12-15
0.0,M,Z,Z256,2x2000,105.5,411.4,2024-12-15
0.0,M,Z,Z256,2x2000,106.8,411.4,2024-12-15
0.0,M,L,Z259,2x2000,106.3,412.5,2024-12-15
0.0,M,L,Z259,2x2000,107.6,412.5,2024-12-15
0.0,M,Z,Z2510,2x2000,108.1,423.2,2024-12-15
0.0,M,Z,Z2510,2x2000,107.7,423.2,2024-12-15
0.0,M,Z,Z2511,2x2000,106.2,419.4,2024-12-15
0.0,M,L,Z2512,2x2000,106.8,418.6,2024-12-15
0.0,M,L,Z2512,2x2000,108.9,418.6,2024-12-15
0.0,M,L,Z2513,2x2000,106.3,419.3,2024-12-15
0.0,M,L,Z2513,2x2000,106.7,419.3,2024-12-15
0.0,V,Z,D251,2x10'/3'r,143.7,480.2,2024-12-15
0.0,V,Z,D251,2x10'/3'r,140.6,480.2,2024-12-15
0.0,V,Z,D252,2x10'/3'r,139.5,483.8,2024-12-15
0.0,V,Z,D252,2x10'/3'r,134.8,483.8,2024-12-15
0.0,V,Z,D253,2x10'/3'r,145.3,469.1,2024-12-15
0.0,V,Z,D253,2x10'/3'r,135.7,469.1,2024-12-15
0.0,V,Z,D256,2x10'/3'r,147.1,472.6,2024-12-15
0.0,V,Z,D256,2x10'/3'r,137.0,472.6,2024-12-15
0.0,V,Z,D257,2x10'/3'r,133.8,476.3,2024-12-15
0.0,V,Z,D257,2x10'/3'r,129.3,476.3,2024-12-15
0.0,V,Z,D258,2x10'/3'r,157.3,479.6,2024-12-15
0.0,V,Z,D258,2x10'/3'r,148.9,479.6,2024-12-15
0.0,V,Z,D259,2x10'/3'r,137.4,493.5,2024-12-15
0.0,V,Z,D259,2x10'/3'r,137.0,493.5,2024-12-15
0.0,V,Z,D2510,2x10'/3'r,129.9,496.3,2024-12-15
0.0,V,Z,D2510,2x10'/3'r,131.7,496.3,2024-12-15
0.0,V,L,D2511,2x10'/3'r,134.8,484.1,2024-12-15
0.0,V,L,D2512,2x10'/3'r,138.1,510.1,2024-12-15
0.0,V,L,D2512,2x10'/3'r,138.8,510.1,2024-12-15
0.0,V,L,D2513,2x10'/3'r,165.7,502.5,2024-12-15
0.0,V,L,D2513,2x10'/3'r,159.0,502.5,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,122.4,480.2,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,128.0,480.2,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,117.8,483.8,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,121.7,483.8,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,113.2,469.1,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,116.9,469.1,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,117.6,471.7,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,122.6,471.7,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,118.9,472.6,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,119.1,472.6,2024-12-15
0.0,V,Z,D257,2x8x1'/2'r,114.9,476.3,2024-12-15
0.0,V,Z,D257,2x8x1'/2'r,117.5,476.3,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,123.5,479.6,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,123.0,479.6,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,119.1,493.5,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,121.7,493.5,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,114.7,496.3,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,117.5,496.3,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,118.0,484.1,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,124.6,484.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,122.4,510.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,124.6,510.1,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,133.2,502.5,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,131.2,502.5,2024-12-15
0.0,V,Z,D251,3x10'/3'r,140.9,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,142.5,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,138.4,480.2,2024-12-15
0.0,V,Z,D252,3x10'/3'r,140.6,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,134.8,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,136.7,483.8,2024-12-15
0.0,V,Z,D253,3x10'/3'r,138.8,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,132.6,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,127.5,469.1,2024-12-15
0.0,V,Z,D255,3x10'/3'r,133.2,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,139.8,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,140.6,471.7,2024-12-15
0.0,V,Z,D256,3x10'/3'r,136.7,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,135.4,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,133.5,472.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,149.9,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,151.3,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,149.4,479.6,2024-12-15
0.0,V,Z,D259,3x10'/3'r,137.4,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,137.7,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,138.4,493.5,2024-12-15
0.0,V,L,D2511,3x10'/3'r,133.8,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,132.9,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,133.2,484.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,136.4,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,137.4,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,138.4,510.1,2024-12-15
0.0,V,L,D2513,3x10'/3'r,152.3,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,153.4,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,148.0,502.5,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,116.6,493.5,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,118.5,493.5,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,120.7,484.1,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,118.4,484.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,121.0,510.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,124.6,510.1,2024-12-15
0.0,V,Z,D251,3x10'/3'r,136.7,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,134.8,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,133.8,480.2,2024-12-15
0.0,V,Z,D252,3x10'/3'r,135.1,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,134.5,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,140.2,483.8,2024-12-15
0.0,V,Z,D253,3x10'/3'r,132.9,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,131.2,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,130.1,469.1,2024-12-15
0.0,V,Z,D255,3x10'/3'r,134.1,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,133.8,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,133.8,471.7,2024-12-15
0.0,V,Z,D256,3x10'/3'r,141.7,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,134.1,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,134.5,472.6,2024-12-15
0.0,V,Z,D257,3x10'/3'r,132.9,476.3,2024-12-15
0.0,V,Z,D257,3x10'/3'r,132.1,476.3,2024-12-15
0.0,V,Z,D257,3x10'/3'r,129.5,476.3,2024-12-15
0.0,V,Z,D258,3x10'/3'r,135.4,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,140.2,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,144.9,479.6,2024-12-15
0.0,V,Z,D259,3x10'/3'r,136.4,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,132.6,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,133.5,493.5,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,133.5,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,130.9,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,132.1,496.3,2024-12-15
0.0,V,L,D2511,3x10'/3'r,133.2,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,131.5,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,133.2,484.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,135.4,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,136.7,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,135.7,510.1,2024-12-15
0.0,V,L,D2513,3x10'/3'r,145.3,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,144.5,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,146.2,502.5,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,119.6,480.2,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,121.7,480.2,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,117.1,483.8,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,118.8,483.8,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,110.9,469.1,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,113.4,469.1,2024-12-15
0.0,V,Z,D254,2x8x1'/2'r,110.8,469.8,2024-12-15
0.0,V,Z,D254,2x8x1'/2'r,112.9,469.8,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,114.3,471.7,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,116.8,471.7,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,113.1,472.6,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,115.8,472.6,2024-12-15
0.0,V,Z,D257,2x8x1'/2'r,115.6,476.3,2024-12-15
0.0,V,Z,D257,2x8x1'/2'r,116.3,476.3,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,112.4,479.6,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,115.0,479.6,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,115.8,493.5,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,116.9,493.5,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,113.3,496.3,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,116.1,496.3,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,118.2,484.1,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,120.4,484.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,120.1,510.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,122.2,510.1,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,119.8,502.5,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,125.2,502.5,2024-12-15
0.0,V,Z,D251,3x10'/3'r,135.7,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,133.8,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,133.5,480.2,2024-12-15
0.0,V,Z,D252,3x10'/3'r,133.5,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,134.5,483.8,2024-12-15
0.0,V,Z,D253,3x10'/3'r,133.5,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,129.8,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,153.4,469.1,2024-12-15
0.0,V,Z,D254,3x10'/3'r,125.8,469.8,2024-12-15
0.0,V,Z,D254,3x10'/3'r,127.0,469.8,2024-12-15
0.0,V,Z,D254,3x10'/3'r,128.0,469.8,2024-12-15
0.0,V,Z,D255,3x10'/3'r,130.9,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,128.7,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,130.4,471.7,2024-12-15
0.0,V,Z,D256,3x10'/3'r,128.2,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,124.1,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,126.5,472.6,2024-12-15
0.0,V,Z,D257,3x10'/3'r,130.1,476.3,2024-12-15
0.0,V,Z,D257,3x10'/3'r,129.3,476.3,2024-12-15
0.0,V,Z,D257,3x10'/3'r,127.7,476.3,2024-12-15
0.0,V,Z,D258,3x10'/3'r,135.4,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,133.5,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,129.8,479.6,2024-12-15
0.0,V,Z,D259,3x10'/3'r,133.5,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,134.1,493.5,2024-12-15
0.0,V,Z,D259,3x10'/3'r,133.8,493.5,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,129.3,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,128.7,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,128.7,496.3,2024-12-15
0.0,V,L,D2511,3x10'/3'r,134.5,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,131.5,484.1,2024-12-15
0.0,V,L,D2511,3x10'/3'r,138.1,484.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,134.5,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,134.1,510.1,2024-12-15
0.0,V,L,D2512,3x10'/3'r,133.8,510.1,2024-12-15
0.0,V,L,D2513,3x10'/3'r,138.1,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,139.5,502.5,2024-12-15
0.0,V,L,D2513,3x10'/3'r,139.8,502.5,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,115.2,480.2,2024-12-15
0.0,V,Z,D251,2x8x1'/2'r,116.7,480.2,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,114.5,483.8,2024-12-15
0.0,V,Z,D252,2x8x1'/2'r,114.9,483.8,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,110.6,469.1,2024-12-15
0.0,V,Z,D253,2x8x1'/2'r,111.5,469.1,2024-12-15
0.0,V,Z,D254,2x8x1'/2'r,110.8,469.8,2024-12-15
0.0,V,Z,D254,2x8x1'/2'r,112.9,469.8,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,111.9,471.7,2024-12-15
0.0,V,Z,D255,2x8x1'/2'r,113.5,471.7,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,114.0,472.6,2024-12-15
0.0,V,Z,D256,2x8x1'/2'r,114.8,472.6,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,112.4,479.6,2024-12-15
0.0,V,Z,D258,2x8x1'/2'r,115.0,479.6,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,117.5,493.5,2024-12-15
0.0,V,Z,D259,2x8x1'/2'r,114.0,493.5,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,112.4,496.3,2024-12-15
0.0,V,Z,D2510,2x8x1'/2'r,112.4,496.3,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,116.5,484.1,2024-12-15
0.0,V,L,D2511,2x8x1'/2'r,114.0,484.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,118.9,510.1,2024-12-15
0.0,V,L,D2512,2x8x1'/2'r,121.4,510.1,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,117.4,502.5,2024-12-15
0.0,V,L,D2513,2x8x1'/2'r,122.1,502.5,2024-12-15
0.0,V,Z,D251,3x10'/3'r,132.3,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,134.8,480.2,2024-12-15
0.0,V,Z,D251,3x10'/3'r,133.2,480.2,2024-12-15
0.0,V,Z,D252,3x10'/3'r,134.5,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,135.7,483.8,2024-12-15
0.0,V,Z,D252,3x10'/3'r,135.7,483.8,2024-12-15
0.0,V,Z,D253,3x10'/3'r,130.6,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,128.7,469.1,2024-12-15
0.0,V,Z,D253,3x10'/3'r,127.2,469.1,2024-12-15
0.0,V,Z,D254,3x10'/3'r,127.5,469.8,2024-12-15
0.0,V,Z,D254,3x10'/3'r,126.5,469.8,2024-12-15
0.0,V,Z,D254,3x10'/3'r,125.0,469.8,2024-12-15
0.0,V,Z,D255,3x10'/3'r,128.0,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,128.7,471.7,2024-12-15
0.0,V,Z,D255,3x10'/3'r,129.8,471.7,2024-12-15
0.0,V,Z,D256,3x10'/3'r,130.1,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,130.6,472.6,2024-12-15
0.0,V,Z,D256,3x10'/3'r,128.5,472.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,134.1,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,135.4,479.6,2024-12-15
0.0,V,Z,D258,3x10'/3'r,131.5,479.6,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,128.0,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,128.5,496.3,2024-12-15
0.0,V,Z,D2510,3x10'/3'r,128.7,496.3,2024-12-15
0.0,V,L,D2512,3x10'/3'r,131.8,510.1,2024-12-15
